ID,Type,Attributes,Attribute Count,Recent Sale Price,Recent Offer,Recent Bid
CryptoPunk 5227,Male,"['Cigarette', 'Frumpy Hair']",2,"34.34Ξ ($89,435)","34.34Ξ ($89,131)","13Ξ ($26,863)"
CryptoPunk 5536,Male,"['Shadow Beard', 'Mohawk', 'Mole']",3,"35Ξ ($91,154)","35Ξ ($89,213)","11Ξ ($41,201)"
CryptoPunk 252,Male,"['Cap Forward', 'Mole']",2,"70Ξ ($279,717)","74Ξ ($295,701)","70Ξ ($279,717)"
CryptoPunk 8683,Female,"['Mole', 'Wild Hair', 'Purple Lipstick']",3,"52Ξ ($164,977)","52Ξ ($162,496)","46Ξ ($127,500)"
CryptoPunk 5681,Female,"['Red Mohawk', 'Black Lipstick', 'Earring', '3D Glasses']",4,"78.90Ξ ($198,442)","78.90Ξ ($205,351)","58Ξ ($146,832)"
CryptoPunk 8083,Male,"['Front Beard', 'Purple Hair', 'Mole']",3,"119.50Ξ ($452,091)","119.50Ξ ($453,157)",
CryptoPunk 5837,Male,"['Knitted Cap', 'VR']",2,"67Ξ ($174,495)","67Ξ ($175,678)",
CryptoPunk 7168,Male,"['Front Beard', 'Cap Forward', '3D Glasses']",3,"135Ξ ($449,352)",,"91.25Ξ ($305,563)"
CryptoPunk 8345,Female,"['Black Lipstick', 'Green Eye Shadow', 'Half Shaved']",3,"35Ξ ($91,043)","93Ξ ($378,503)","60Ξ ($242,623)"
CryptoPunk 1071,Female,"['Stringy Hair', 'Purple Lipstick']",2,0.00Ξ ($0.00),0.00Ξ ($0.00),0.25Ξ ($53)
CryptoPunk 9436,Male,"['Messy Hair', 'Chinstrap', 'Rosy Cheeks']",3,"38.50Ξ ($100,148)","38.50Ξ ($94,663)","37Ξ ($96,246)"
CryptoPunk 6622,Male,"['Buck Teeth', 'Earring', 'Shaved Head']",3,"119.95Ξ ($425,449)","119.95Ξ ($409,882)","77Ξ ($265,796)"
CryptoPunk 907,Female,"['Clown Hair Green', 'Hot Lipstick']",2,"68.98Ξ ($230,989)","97.77Ξ ($408,080)","24Ξ ($58,099)"
CryptoPunk 6685,Male,"['Bandana', 'Clown Eyes Blue']",2,"53.73Ξ ($149,759)",,"4.10Ξ ($1,450)"
CryptoPunk 2179,Male,"['Earring', 'Top Hat', 'Regular Shades']",3,"120Ξ ($312,149)",320Ξ ($1.27M),"188Ξ ($781,935)"
CryptoPunk 4940,Male,"['Hoodie', 'Classic Shades']",2,"198Ξ ($519,168)","198Ξ ($479,320)","63.50Ξ ($114,193)"
CryptoPunk 8461,Female,"['Black Lipstick', 'Welding Goggles', 'Wild Hair']",3,"70Ξ ($183,544)","142.69Ξ ($559,037)","125Ξ ($433,939)"
CryptoPunk 5885,Male,"['Normal Beard Black', 'Police Cap', 'Earring', 'Small Shades']",4,"100Ξ ($433,979)","109Ξ ($452,154)","100Ξ ($411,658)"
CryptoPunk 3759,Male,"['Chinstrap', 'Do-rag']",2,"39.69Ξ ($106,561)","200Ξ ($639,430)",<0.01Ξ ($1)
CryptoPunk 8547,Male,"['Cigarette', 'Frumpy Hair', 'Normal Beard Black', 'Classic Shades']",4,"69Ξ ($180,922)","104Ξ ($431,413)","11Ξ ($19,138)"
CryptoPunk 1420,Female,"['Blue Eye Shadow', 'Purple Lipstick', 'Blonde Bob']",3,"53Ξ ($138,969)",300Ξ ($1.02M),"1Ξ ($3,250)"
CryptoPunk 9684,Male,"['Cap Forward', 'Handlebars', 'Pipe', '3D Glasses']",4,"151.50Ξ ($632,343)",1KΞ ($3.74M),"140Ξ ($562,556)"
CryptoPunk 2541,Male,"['Silver Chain', 'Mohawk Dark']",2,"39.99Ξ ($104,856)","39.99Ξ ($98,678)",
CryptoPunk 5313,Male,"['Chinstrap', 'Fedora', 'Pipe', 'Mole']",4,"55.55Ξ ($145,655)","188.88Ξ ($765,908)","56Ξ ($183,897)"
CryptoPunk 3873,Male,"['Hoodie', 'Big Shades']",2,"175Ξ ($458,861)","175Ξ ($458,880)","185Ξ ($802,861)"
CryptoPunk 2616,Male,"['Hoodie', 'Mustache']",2,"210Ξ ($692,584)","210Ξ ($697,042)","122Ξ ($399,193)"
CryptoPunk 4035,Male,"['Stringy Hair', 'Handlebars', 'Vape', 'Small Shades']",4,"115Ξ ($443,340)",432Ξ ($1.71M),"21.50Ξ ($51,998)"
CryptoPunk 1517,Male,"['Earring', 'Knitted Cap', 'Small Shades']",3,"44Ξ ($115,371)","120Ξ ($377,900)","4Ξ ($9,974)"
CryptoPunk 4798,Female,"['Straight Hair Blonde', 'Rosy Cheeks']",2,"43Ξ ($112,749)","83.33Ξ ($339,250)",0.05Ξ ($14)
CryptoPunk 3782,Male,"['Cap', 'Chinstrap', 'Earring']",3,"36Ξ ($94,394)",,"36Ξ ($94,398)"
CryptoPunk 1454,Female,"['Red Mohawk', 'Earring']",2,"69Ξ ($255,320)","72.95Ξ ($269,936)","52Ξ ($144,357)"
CryptoPunk 2464,Male,"['Luxurious Beard', 'Hoodie', 'Earring']",3,"140Ξ ($367,088)",,"240Ξ ($648,866)"
CryptoPunk 6998,Female,"['Clown Nose', 'Blonde Short']",2,"38Ξ ($99,638)","125Ξ ($545,041)",<0.01Ξ ($<0.01)
CryptoPunk 3548,Female,"['Black Lipstick', 'Blonde Short']",2,"59.99Ξ ($192,858)",,"50Ξ ($157,982)"
CryptoPunk 3420,Female,"['Horned Rim Glasses', 'Mohawk Dark']",2,"95Ξ ($308,174)","95Ξ ($298,548)","30Ξ ($78,662)"
CryptoPunk 2980,Male,"['Cap Forward', 'Mustache', 'VR']",3,"146.20Ξ ($574,240)",280Ξ ($1.3M),"129.50Ξ ($499,838)"
CryptoPunk 2285,Male,"['Horned Rim Glasses', 'Mohawk']",2,"35Ξ ($91,776)","35Ξ ($60,539)",
CryptoPunk 8276,Female,"['Silver Chain', 'Wild Blonde', 'Earring']",3,"69.69Ξ ($182,739)","179.99Ξ ($776,646)","50Ξ ($116,641)"
CryptoPunk 6505,Male,"['Hoodie', 'Front Beard Dark', 'Classic Shades', 'Earring']",4,"130Ξ ($340,882)","130Ξ ($335,526)","35Ξ ($108,667)"
CryptoPunk 257,Male,"['Cap', 'Frown']",2,"74Ξ ($248,103)",299Ξ ($1.12M),"119Ξ ($404,795)"
CryptoPunk 2406,Male,"['Luxurious Beard', 'Silver Chain']",2,"154.99Ξ ($500,139)","195.99Ξ ($660,569)","90Ξ ($300,191)"
CryptoPunk 3737,Male,"['Stringy Hair', 'Luxurious Beard', 'Small Shades']",3,"68.99Ξ ($280,604)","68.99Ξ ($280,604)","99Ξ ($444,057)"
CryptoPunk 8918,Male,"['Stringy Hair', 'Earring', 'Nerd Glasses', 'Smile']",4,"48Ξ ($125,864)","139.99Ξ ($596,727)",0.75Ξ ($165)
CryptoPunk 4828,Male,"['Cap Forward', 'VR']",2,"80Ξ ($209,774)","80Ξ ($173,917)","5Ξ ($21,913)"
CryptoPunk 6273,Female,"['Tassle Hat', 'Green Eye Shadow', 'Cigarette']",3,"53.97Ξ ($154,593)","53.97Ξ ($154,593)","51.50Ξ ($144,002)"
CryptoPunk 3343,Female,"['Tassle Hat', 'Regular Shades']",2,"50Ξ ($139,873)","220Ξ ($687,064)",0.20Ξ ($25)
CryptoPunk 5675,Female,"['Mole', 'Red Mohawk', 'Gold Chain', 'Green Eye Shadow']",4,"80.25Ξ ($252,981)","80.25Ξ ($265,410)","77Ξ ($243,777)"
CryptoPunk 3277,Female,"['Tassle Hat', 'Regular Shades', 'Earring']",3,"45Ξ ($118,277)","45Ξ ($113,923)","40Ξ ($88,485)"
CryptoPunk 7910,Male,"['Gold Chain', 'Purple Hair']",2,"179.98Ξ ($585,160)",,"151Ξ ($695,559)"
CryptoPunk 9054,Male,"['Purple Hair', 'Horned Rim Glasses', 'Big Beard', 'Mole']",4,"88.80Ξ ($327,612)","88.80Ξ ($332,388)","86Ξ ($316,413)"
CryptoPunk 2990,Male,"['Purple Hair', 'Nerd Glasses']",2,"100.42Ξ ($312,100)",,"68Ξ ($273,647)"
CryptoPunk 6937,Male,"['Normal Beard Black', 'Purple Hair', 'Small Shades']",3,"79.80Ξ ($220,396)","79.80Ξ ($225,519)","42.69Ξ ($112,509)"
CryptoPunk 4468,Female,"['Orange Side', 'Earring', 'Nerd Glasses']",3,"114Ξ ($298,927)",255.55Ξ ($1.08M),0.05Ξ ($14)
CryptoPunk 9671,Male,"['Messy Hair', 'VR']",2,"145.55Ξ ($486,818)","145.55Ξ ($487,395)","99.85Ξ ($289,595)"
CryptoPunk 4765,Male,"['Vampire Hair', 'Shadow Beard', 'Pipe']",3,"117.97Ξ ($371,917)","117.97Ξ ($357,124)","113Ξ ($356,248)"
CryptoPunk 9198,Male,"['Bandana', '3D Glasses']",2,"80Ξ ($215,012)","80Ξ ($216,403)",
CryptoPunk 2426,Female,"['Tiara', 'Green Eye Shadow', 'Earring']",3,"275Ξ ($920,876)",,"125Ξ ($404,315)"
CryptoPunk 845,Female,"['Clown Eyes Green', 'Headband']",2,"37.51Ξ ($98,358)",,"17Ξ ($28,313)"
CryptoPunk 862,Male,"['Cigarette', 'Silver Chain', 'Mole', 'Cowboy Hat']",4,"69.99Ξ ($183,526)",,0.05Ξ ($14)
CryptoPunk 5740,Male,"['Goat', 'Shaved Head', '3D Glasses']",3,"84.99Ξ ($228,423)","84.99Ξ ($229,780)","39Ξ ($80,427)"
CryptoPunk 6434,Female,"['Mole', 'Mohawk Thin', 'Purple Lipstick']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"4Ξ ($10,275)"
CryptoPunk 622,Male,"['Frumpy Hair', 'Earring', 'Horned Rim Glasses', 'Big Beard']",4,"119.90Ξ ($389,825)","119.90Ξ ($387,986)","78Ξ ($260,868)"
CryptoPunk 8790,Female,"['Pipe', 'Black Lipstick', 'Horned Rim Glasses', 'Wild Hair']",4,"109.95Ξ ($466,675)","109.95Ξ ($458,349)","128Ξ ($431,809)"
CryptoPunk 8636,Female,"['Clown Eyes Green', 'Hot Lipstick', 'Blonde Bob']",3,"65Ξ ($250,536)","97Ξ ($362,124)","65Ξ ($250,388)"
CryptoPunk 5151,Male,"['Crazy Hair', 'Mole']",2,"134Ξ ($440,950)",,"8Ξ ($16,816)"
CryptoPunk 1884,Male,"['Peak Spike', 'Chinstrap', 'Silver Chain']",3,"134.99Ξ ($436,896)","199Ξ ($804,268)","131Ξ ($420,624)"
CryptoPunk 7852,Female,"['Bandana', 'VR', 'Earring']",3,"58.88Ξ ($151,976)","219Ξ ($816,141)","35Ξ ($88,220)"
CryptoPunk 1753,Male,"['Frumpy Hair', 'Spots']",2,"38.50Ξ ($99,929)","38.50Ξ ($99,367)","32Ξ ($83,058)"
CryptoPunk 5913,Female,"['Half Shaved', 'VR', 'Purple Lipstick']",3,"79Ξ ($198,694)","79Ξ ($205,048)","66.66Ξ ($165,685)"
CryptoPunk 8274,Male,"['Eye Mask', 'Cap', 'Chinstrap']",3,"130Ξ ($488,171)",,"130Ξ ($502,965)"
CryptoPunk 1009,Male,"['Luxurious Beard', 'Cap']",2,"140Ξ ($476,756)","150Ξ ($509,477)","140Ξ ($476,756)"
CryptoPunk 5996,Male,"['Cap', 'Earring', 'Mole']",3,"100Ξ ($463,087)","100Ξ ($452,114)","60Ξ ($277,082)"
CryptoPunk 9891,Male,"['Clown Eyes Blue', 'Luxurious Beard', 'Mohawk']",3,"75Ξ ($248,944)","106.99Ξ ($496,596)","23.23Ξ ($44,104)"
CryptoPunk 2111,Male,"['Messy Hair', 'Earring', 'Pipe']",3,"42Ξ ($108,401)","150Ξ ($678,834)","20Ξ ($35,484)"
CryptoPunk 7429,Female,"['Blue Eye Shadow', 'Bandana', 'Purple Lipstick']",3,"67.47Ξ ($224,493)","67.47Ξ ($224,493)","58Ξ ($192,266)"
CryptoPunk 8540,Male,"['Normal Beard Black', 'Mohawk']",2,"84.99Ξ ($265,853)","84.99Ξ ($265,853)","9Ξ ($28,373)"
CryptoPunk 7204,Female,"['Clown Eyes Green', 'Frumpy Hair', 'Purple Lipstick']",3,"91.99Ξ ($301,047)","88.87Ξ ($395,857)","85Ξ ($277,868)"
CryptoPunk 4591,Male,"['Cap', 'Shadow Beard']",2,"44.90Ξ ($115,892)","44.90Ξ ($116,540)","26Ξ ($58,750)"
CryptoPunk 1993,Male,"['Luxurious Beard', 'Crazy Hair']",2,"88Ξ ($227,125)","179Ξ ($734,471)","58.30Ξ ($111,920)"
CryptoPunk 923,Male,"['Mohawk Thin', 'Shadow Beard']",2,"84.90Ξ ($268,456)","84.90Ξ ($268,456)","80Ξ ($252,962)"
CryptoPunk 3817,Male,"['Goat', 'Do-rag']",2,"51.50Ξ ($168,028)","51.50Ξ ($169,228)","42Ξ ($132,421)"
CryptoPunk 7818,Male,"['Chinstrap', 'Crazy Hair']",2,"36Ξ ($92,915)","120Ξ ($577,520)","21Ξ ($65,994)"
CryptoPunk 7678,Female,"['Mole', 'Mohawk']",2,"95Ξ ($384,278)","95Ξ ($382,833)","91Ξ ($367,588)"
CryptoPunk 7408,Male,"['Classic Shades', 'Headband']",2,"140Ξ ($450,673)","140Ξ ($448,074)","18Ξ ($39,126)"
CryptoPunk 7912,Male,"['Normal Beard Black', 'Earring', 'Horned Rim Glasses', 'Mohawk Dark']",4,"45Ξ ($116,144)","45Ξ ($110,025)","31Ξ ($61,952)"
CryptoPunk 6674,Female,"['Orange Side', 'Black Lipstick', 'Green Eye Shadow', 'Earring']",4,"99.99Ξ ($258,071)","259Ξ ($835,148)","180Ξ ($583,421)"
CryptoPunk 4599,Male,"['Big Shades', 'Shadow Beard', 'Wild Hair']",3,"190Ξ ($616,784)",500Ξ ($1.62M),"172Ξ ($558,795)"
CryptoPunk 8601,Male,"['Purple Hair', 'Classic Shades']",2,"125Ξ ($592,180)","124.88Ξ ($591,611)","115Ξ ($538,835)"
CryptoPunk 4765,Male,"['Vampire Hair', 'Shadow Beard', 'Pipe']",3,"117.97Ξ ($371,917)","117.97Ξ ($357,124)","113Ξ ($356,248)"
CryptoPunk 7532,Female,"['Pipe', 'Black Lipstick', 'Mohawk']",3,"87.96Ξ ($405,003)",,"92Ξ ($415,485)"
CryptoPunk 7740,Male,"['Messy Hair', 'Eye Mask', 'Frown', 'Normal Beard']",4,"107Ξ ($426,982)","111Ξ ($447,003)","107Ξ ($426,982)"
CryptoPunk 9071,Female,"['Hot Lipstick', 'Half Shaved', 'Cigarette']",3,"109.90Ξ ($447,881)","109.90Ξ ($467,284)","75Ξ ($247,991)"
CryptoPunk 7501,Male,"['Cigarette', 'Hoodie', 'Normal Beard']",3,"135Ξ ($346,249)",290Ξ ($1.11M),300Ξ ($1.07M)
CryptoPunk 1215,Male,"['Earring', 'Headband']",2,"58.14Ξ ($184,457)","58.14Ξ ($183,170)","42Ξ ($104,657)"
CryptoPunk 2930,Male,"['Big Shades', 'Clown Hair Green']",2,"39.99Ξ ($102,567)",499Ξ ($1.41M),"19Ξ ($34,894)"
CryptoPunk 5829,Female,"['Black Lipstick', 'Bandana']",2,"36.99Ξ ($91,758)",369Ξ ($1.74M),"29Ξ ($74,333)"
CryptoPunk 2409,Female,"['Spots', 'Mohawk Thin']",2,"33Ξ ($84,639)",,
CryptoPunk 4774,Male,"['Earring', 'Rosy Cheeks', 'Do-rag', 'Clown Eyes Green']",4,"35Ξ ($89,768)","35Ξ ($72,760)",0.05Ξ ($16)
CryptoPunk 8235,Female,"['Red Mohawk', 'Classic Shades', 'Earring']",3,"124.24Ξ ($469,437)","124.24Ξ ($474,331)","90Ξ ($298,432)"
CryptoPunk 3029,Female,"['Red Mohawk', 'Blue Eye Shadow', 'Earring']",3,"41.50Ξ ($104,865)","41.50Ξ ($107,622)",0.40Ξ ($768)
CryptoPunk 6312,Male,"['Mohawk Thin', 'Pipe']",2,"39.99Ξ ($102,567)","198Ξ ($850,022)","17.50Ξ ($34,070)"
CryptoPunk 6976,Male,"['Rosy Cheeks', 'Headband', 'Small Shades']",3,"58Ξ ($144,843)","58Ξ ($149,696)","50Ξ ($130,098)"
CryptoPunk 8978,Male,"['Chinstrap', 'Purple Hair', 'Horned Rim Glasses']",3,"67.50Ξ ($186,460)","67.50Ξ ($190,758)","50Ξ ($138,440)"
CryptoPunk 9084,Male,"['Muttonchops', 'Earring', 'Rosy Cheeks', 'Mohawk']",4,"39.99Ξ ($107,464)","39.99Ξ ($99,208)",<0.01Ξ ($3)
CryptoPunk 7503,Female,"['Spots', 'Blonde Short']",2,"37.99Ξ ($97,437)",300Ξ ($1.19M),"27Ξ ($64,254)"
CryptoPunk 1071,Female,"['Stringy Hair', 'Purple Lipstick']",2,0.00Ξ ($0.00),0.00Ξ ($0.00),0.25Ξ ($53)
CryptoPunk 3558,Female,"['Hot Lipstick', 'Frumpy Hair', 'Rosy Cheeks', 'Cigarette']",4,"100Ξ ($324,394)","100Ξ ($332,145)","20Ξ ($39,475)"
CryptoPunk 8173,Female,"['Purple Eye Shadow', 'Hot Lipstick', 'Stringy Hair', 'Earring']",4,"48.50Ξ ($134,681)","48.50Ξ ($137,063)","28Ξ ($71,700)"
CryptoPunk 6112,Male,"['Frown', 'Mohawk Thin', 'Earring', 'Eye Patch']",4,"36Ξ ($90,630)",,"50Ξ ($152,719)"
CryptoPunk 8565,Female,"['Blonde Short', 'Clown Eyes Blue']",2,"79Ξ ($264,230)","170Ξ ($548,575)","24.50Ξ ($71,551)"
CryptoPunk 2113,Male,"['Handlebars', 'Earring', 'Crazy Hair']",3,"34.95Ξ ($89,640)",,1.20Ξ ($268)
CryptoPunk 8605,Female,"['Blonde Short', 'Cigarette']",2,"55Ξ ($153,788)","55Ξ ($149,299)","45Ξ ($125,827)"
CryptoPunk 8540,Male,"['Normal Beard Black', 'Mohawk']",2,"84.99Ξ ($265,853)","84.99Ξ ($265,853)","9Ξ ($28,373)"
CryptoPunk 5848,Female,"['Black Lipstick', 'Blonde Short', 'Earring']",3,"61.61Ξ ($170,244)","61.61Ξ ($163,719)","38.88Ξ ($98,480)"
CryptoPunk 8922,Female,"['Hot Lipstick', 'Classic Shades']",2,"67.94Ξ ($251,398)","67.94Ξ ($253,689)","58.50Ξ ($218,440)"
CryptoPunk 7204,Female,"['Clown Eyes Green', 'Frumpy Hair', 'Purple Lipstick']",3,"91.99Ξ ($301,047)","88.87Ξ ($395,857)","85Ξ ($277,868)"
CryptoPunk 3759,Male,"['Chinstrap', 'Do-rag']",2,"39.69Ξ ($106,561)","200Ξ ($639,430)",<0.01Ξ ($1)
CryptoPunk 8826,Male,"['Mohawk Thin', 'Chinstrap']",2,"35Ξ ($91,154)","35Ξ ($91,772)","25.20Ξ ($64,633)"
CryptoPunk 6913,Male,"['Stringy Hair', 'Eye Patch']",2,"53.80Ξ ($215,300)","53.80Ξ ($217,836)","51Ξ ($204,095)"
CryptoPunk 9084,Male,"['Muttonchops', 'Earring', 'Rosy Cheeks', 'Mohawk']",4,"39.99Ξ ($107,464)","39.99Ξ ($99,208)",<0.01Ξ ($3)
CryptoPunk 1454,Female,"['Red Mohawk', 'Earring']",2,"69Ξ ($255,320)","72.95Ξ ($269,936)","52Ξ ($144,357)"
CryptoPunk 3856,Female,"['Cap', 'Earring']",2,"84.90Ξ ($390,908)","84.90Ξ ($392,584)","71Ξ ($335,080)"
CryptoPunk 3142,Male,"['Goat', 'Do-rag', 'Small Shades']",3,"34.10Ξ ($90,615)",,"27Ξ ($69,139)"
CryptoPunk 3586,Male,"['Peak Spike', 'Mole']",2,"35Ξ ($91,094)","35Ξ ($90,961)",
CryptoPunk 449,Female,"['Straight Hair', 'Purple Lipstick', 'Cigarette']",3,"36.95Ξ ($91,933)","36.95Ξ ($91,659)","130Ξ ($442,507)"
CryptoPunk 8826,Male,"['Mohawk Thin', 'Chinstrap']",2,"35Ξ ($91,154)","35Ξ ($91,772)","25.20Ξ ($64,633)"
CryptoPunk 7147,Male,"['Mustache', 'Shaved Head']",2,"37Ξ ($95,675)","80Ξ ($328,051)","71.50Ξ ($266,081)"
CryptoPunk 8345,Female,"['Black Lipstick', 'Green Eye Shadow', 'Half Shaved']",3,"35Ξ ($91,043)","93Ξ ($378,503)","60Ξ ($242,623)"
CryptoPunk 2632,Male,"['Frown', 'Earring', 'Mohawk Dark', 'Mole']",4,"36Ξ ($93,090)","36Ξ ($94,394)","16Ξ ($29,413)"
CryptoPunk 6501,Male,"['Peak Spike', 'Goat']",2,"109.20Ξ ($344,612)",,"96.50Ξ ($298,809)"
CryptoPunk 9372,Male,"['Stringy Hair', 'Front Beard', 'Eye Patch']",3,"97.18Ξ ($375,091)",799Ξ ($2.74M),4.21KΞ ($18.07M)
CryptoPunk 2405,Male,"['Earring', 'Goat', 'Mohawk Dark']",3,"35Ξ ($91,094)","35Ξ ($90,961)",1Ξ ($393)
CryptoPunk 6335,Male,"['Mohawk Thin', 'Muttonchops', 'Earring']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"76.99Ξ ($275,829)"
CryptoPunk 7955,Male,"['Cap', 'Nerd Glasses', 'Mole']",3,"104.24Ξ ($324,715)","104.24Ξ ($343,786)","55Ξ ($155,433)"
CryptoPunk 6989,Male,"['Frumpy Hair', 'Silver Chain', 'Front Beard Dark']",3,"50Ξ ($152,320)","50Ξ ($151,882)",<0.01Ξ ($17)
CryptoPunk 8561,Male,"['Cap Forward', 'Rosy Cheeks']",2,"49Ξ ($127,337)","300Ξ ($779,613)","36Ξ ($93,560)"
CryptoPunk 5730,Male,"['Police Cap', 'Mustache']",2,"96Ξ ($301,592)","96Ξ ($303,555)","55Ξ ($174,672)"
CryptoPunk 6443,Male,"['Horned Rim Glasses', 'Clown Hair Green']",2,"70Ξ ($233,339)","169Ξ ($631,671)","36.50Ξ ($93,093)"
CryptoPunk 7505,Male,"['Mustache', 'Earring', 'Do-rag', 'Eye Patch']",4,"34Ξ ($88,671)",888Ξ ($2.86M),"47.50Ξ ($155,757)"
CryptoPunk 3097,Male,"['Police Cap', 'Earring', 'Normal Beard']",3,"115Ξ ($362,554)","115Ξ ($364,558)","105Ξ ($331,027)"
CryptoPunk 2715,Male,"['Luxurious Beard', 'Frown', 'Earring', 'Medical Mask']",4,"116.69Ξ ($565,636)","131Ξ ($511,882)","117Ξ ($495,621)"
CryptoPunk 6788,Male,"['Stringy Hair', 'Earring', 'Big Beard']",3,"55.25Ξ ($166,415)","84Ξ ($318,498)","53Ξ ($164,063)"
CryptoPunk 5500,Male,"['Stringy Hair', 'Big Shades', 'Chinstrap', 'Medical Mask']",4,"39.99Ξ ($101,994)",,
CryptoPunk 1611,Male,"['Mohawk Thin', 'VR']",2,"88Ξ ($350,220)","88Ξ ($351,644)","80Ξ ($316,038)"
CryptoPunk 1520,Female,"['Clown Eyes Green', 'Medical Mask', 'Mohawk Dark']",3,"79.94Ξ ($346,923)",3.5KΞ ($15.43M),"80Ξ ($375,633)"
CryptoPunk 4829,Female,"['Big Shades', 'Medical Mask', 'Straight Hair Blonde']",3,"48.29Ξ ($123,163)","82Ξ ($308,670)","66Ξ ($247,492)"
CryptoPunk 8740,Male,"['Mohawk Thin', 'Earring', 'Eye Patch']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"15Ξ ($54,201)"
CryptoPunk 1209,Female,"['VR', 'Mohawk Dark']",2,"180Ξ ($621,335)","180Ξ ($620,597)","140Ξ ($468,472)"
CryptoPunk 6936,Female,"['Purple Eye Shadow', 'Purple Lipstick', 'Mohawk Dark']",3,"52.99Ξ ($163,459)","52.99Ξ ($154,217)",1.20Ξ ($469)
CryptoPunk 6747,Male,"['Nerd Glasses', 'Cowboy Hat']",2,"89Ξ ($239,373)","89Ξ ($221,211)","83Ξ ($217,478)"
CryptoPunk 8180,Male,"['Frumpy Hair', 'Shadow Beard', 'Small Shades']",3,"54.94Ξ ($179,252)","54.94Ξ ($176,603)","52Ξ ($169,659)"
CryptoPunk 3097,Male,"['Police Cap', 'Earring', 'Normal Beard']",3,"115Ξ ($362,554)","115Ξ ($364,558)","105Ξ ($331,027)"
CryptoPunk 8235,Female,"['Red Mohawk', 'Classic Shades', 'Earring']",3,"124.24Ξ ($469,437)","124.24Ξ ($474,331)","90Ξ ($298,432)"
CryptoPunk 2430,Male,"['Bandana', 'Big Shades', 'Vape', 'Mustache']",4,"95Ξ ($298,991)","95Ξ ($299,885)","32Ξ ($57,565)"
CryptoPunk 3629,Female,"['Clown Eyes Green', 'Straight Hair', 'Hot Lipstick', 'Earring']",4,"40Ξ ($103,885)",,"26.97Ξ ($65,743)"
CryptoPunk 3502,Female,"['Mole', 'Frumpy Hair']",2,"30Ξ ($76,468)",,"10Ξ ($36,851)"
CryptoPunk 9062,Male,['Handlebars'],1,"149Ξ ($483,608)","298Ξ ($967,216)","55Ξ ($152,008)"
CryptoPunk 907,Female,"['Clown Hair Green', 'Hot Lipstick']",2,"68.98Ξ ($230,989)","97.77Ξ ($408,080)","24Ξ ($58,099)"
CryptoPunk 489,Male,"['Classic Shades', 'Do-rag']",2,"73.50Ξ ($301,063)","73.50Ξ ($294,717)","95Ξ ($378,958)"
CryptoPunk 9671,Male,"['Messy Hair', 'VR']",2,"145.55Ξ ($486,818)","145.55Ξ ($487,395)","99.85Ξ ($289,595)"
CryptoPunk 5829,Female,"['Black Lipstick', 'Bandana']",2,"36.99Ξ ($91,758)",369Ξ ($1.74M),"29Ξ ($74,333)"
CryptoPunk 6514,Male,"['Shadow Beard', 'Do-rag', 'Mole']",3,"30Ξ ($76,468)","30Ξ ($63,248)",0.25Ξ ($43)
CryptoPunk 7707,Female,"['Orange Side', 'Clown Eyes Green']",2,"99.98Ξ ($254,842)",310Ξ ($1.21M),"90Ξ ($229,404)"
CryptoPunk 7359,Male,"['Classic Shades', 'Crazy Hair']",2,"43.50Ξ ($110,878)","43.50Ξ ($110,182)","0.90Ξ ($3,891)"
CryptoPunk 8230,Female,"['Orange Side', 'Blue Eye Shadow', 'Purple Lipstick']",3,"129.99Ξ ($337,103)","129.99Ξ ($331,335)","80Ξ ($181,290)"
CryptoPunk 4079,Male,"['Cap Forward', 'Mustache', 'Regular Shades']",3,"29.90Ξ ($76,213)",,"48Ξ ($135,392)"
CryptoPunk 715,Male,"['Mohawk Thin', 'Earring', 'Normal Beard']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"27.50Ξ ($67,563)"
CryptoPunk 5536,Male,"['Shadow Beard', 'Mohawk', 'Mole']",3,"35Ξ ($91,154)","35Ξ ($89,213)","11Ξ ($41,201)"
CryptoPunk 4289,Male,"['Eye Mask', 'Cap Forward', 'Smile']",3,"52.50Ξ ($133,819)","52.50Ξ ($129,071)","161Ξ ($545,247)"
CryptoPunk 1870,Female,"['Knitted Cap', 'Medical Mask']",2,"129Ξ ($417,374)","129Ξ ($417,663)","20Ξ ($46,384)"
CryptoPunk 5397,Male,"['Shadow Beard', 'Purple Hair']",2,"55Ξ ($140,191)","55Ξ ($103,144)","14.50Ξ ($28,330)"
CryptoPunk 7854,Male,"['Cap', 'Nerd Glasses', 'Big Beard']",3,"79Ξ ($201,365)","79Ξ ($193,155)","35Ξ ($63,618)"
CryptoPunk 5227,Male,"['Cigarette', 'Frumpy Hair']",2,"34.34Ξ ($89,435)","34.34Ξ ($89,131)","13Ξ ($26,863)"
CryptoPunk 8393,Male,"['Cigarette', 'Crazy Hair', 'Smile']",3,"169Ξ ($491,973)","169Ξ ($521,370)","65Ξ ($179,857)"
CryptoPunk 5462,Female,"['Hot Lipstick', 'Stringy Hair', 'Earring']",3,0.00Ξ ($0.00),0.00Ξ ($0.00),"19.50Ξ ($37,491)"
CryptoPunk 9443,Male,"['Normal Beard', 'Top Hat']",2,"240Ξ ($779,251)",278Ξ ($1.09M),"50Ξ ($119,486)"
